t,veh_id,x,y,origin
160,51,11.5,0.0,E
160,52,-12.0,0.0,W
160,53,0.0,-13.5,S
160,54,0.0,-13.5,S
160,55,0.0,-14.5,S
160,56,-16.0,0.0,W
160,57,0.0,-19.0,S
160,58,0.0,22.0,N
160,59,22.5,0.0,E
160,60,-23.0,0.0,W
160,61,0.0,23.5,N
160,62,-24.0,0.0,W
160,63,27.0,0.0,E
160,64,29.0,0.0,E
160,65,30.5,0.0,E
160,66,-33.5,0.0,W
160,67,35.0,0.0,E
160,68,37.0,0.0,E
160,69,0.0,39.0,N
160,70,0.0,-39.0,S
161,2,33.918830490926645,1.1322853637463337,W
161,3,-32.444174895013546,-1.406859349116702,E
161,4,-1.498384010906825,31.952623029709176,S
161,5,-1.7729579962771929,30.477967433796067,S
161,6,-28.511759972578588,-2.1390566434376836,E
161,7,-2.322105967017929,27.52865624196985,S
161,8,-3.0543032613389083,23.59624131953489,S
161,9,-3.1458279231290307,23.10468945423052,S
161,10,3.420401908499398,-21.63003385831741,N
161,11,-21.13848199301304,-3.5119265702895204,E
161,12,21.13848199301304,3.5119265702895204,W
161,13,20.1553782624043,3.694975893869765,W
161,14,-3.7865005556598876,19.663826397099932,S
161,15,18.680722666491192,3.9695498792401325,W
161,16,-4.061074541030255,18.189170801186823,S
161,17,-17.206067070578083,-4.244123864610501,E
161,18,17.206067070578083,4.244123864610501,W
161,19,-4.884796497141358,13.765204013447503,S
161,20,4.97632115893148,-13.273652148143135,N
161,21,-5.159370482511725,12.2905484175344,S
161,22,-12.2905484175344,-5.159370482511725,E
161,23,-10.815892821621295,-5.4339444678820925,E
161,24,5.6169937914623365,-9.83278909101256,N
161,25,-8.358133495099455,-5.891567776832703,E
161,26,8.358133495099455,5.891567776832703,W
161,27,-7.866581629795087,-5.983092438622825,E
161,28,-6.074617100412947,7.375029764490719,S
161,29,-6.349191085783313,5.900374168577615,S
161,30,5.900374168577615,6.349191085783313,W
161,31,-6.440715747573435,5.408822303273247,S
161,32,6.989863718314167,-2.459511111447039,N
161,33,-1.9679592461426711,-7.081388380104289,E
161,34,-7.172913041894411,1.476407380838303,S
161,35,-7.264437703684533,0.9848555155339347,S
161,36,0.0017517849251983963,7.447487027264777,W
161,37,7.539011689054899,0.48980008037916983,N
161,38,0.48980008037916983,-7.539011689054899,E
161,39,-7.196329339552403,-0.8539000767255711,S
161,40,-1.2180000730719724,6.853646990049907,W
161,41,-2.3103000621111764,5.825599941542421,W
161,42,-4.797552893034935,-3.4026000511503804,S
161,43,-7.043600014614394,1.3707293980099822,W
161,44,-7.043600014614394,1.3707293980099822,W
161,45,-0.3426823495024955,-8.135900003653598,S
161,46,8.5,0.0,E
161,47,0.0,-8.5,S
161,48,0.0,-9.0,S
161,49,0.0,10.5,N
161,50,0.0,-11.0,S
161,51,11.0,0.0,E
161,52,-11.5,0.0,W
161,53,0.0,-13.0,S
161,54,0.0,-13.0,S
161,55,0.0,-14.0,S
161,56,-15.5,0.0,W
161,57,0.0,-18.5,S
161,58,0.0,21.5,N
161,59,22.0,0.0,E
161,60,-22.5,0.0,W
161,61,0.0,23.0,N
161,62,-23.5,0.0,W
161,63,26.5,0.0,E
161,64,28.5,0.0,E
161,65,30.0,0.0,E
161,66,-33.0,0.0,W
161,67,34.5,0.0,E
161,68,36.5,0.0,E
161,69,0.0,38.5,N
161,70,0.0,-38.5,S
161,71,39.5,0.0,E
162,2,34.41038235623101,1.040760701956211,W
162,3,-32.93572676031791,-1.3153346873265792,E
162,4,-1.406859349116702,32.444174895013546,S
162,5,-1.6814333344870702,30.969519299100437,S
162,6,-29.003311837882958,-2.047531981647561,E
162,7,-2.2305813052278065,28.020208107274218,S
162,8,-2.962778599548786,24.08779318483926,S
162,9,-3.0543032613389083,23.59624131953489,S
162,10,3.3288772467092755,-22.12158572362178,N
162,11,-21.63003385831741,-3.420401908499398,E
162,12,21.63003385831741,3.420401908499398,W
162,13,20.64693012770867,3.603451232079643,W
162,14,-3.694975893869765,20.1553782624043,S
162,15,19.172274531795562,3.87802521745001,W
162,16,-3.9695498792401325,18.680722666491192,S
162,17,-17.697618935882453,-4.152599202820378,E
162,18,17.697618935882453,4.152599202820378,W
162,19,-4.793271835351236,14.256755878751871,S
162,20,4.884796497141358,-13.765204013447503,N
162,21,-5.067845820721603,12.782100282838767,S
162,22,-12.782100282838767,-5.067845820721603,E
162,23,-11.307444686925663,-5.34241980609197,E
162,24,5.5254691296722145,-10.324340956316927,N
162,25,-8.849685360403823,-5.800043115042581,E
162,26,8.849685360403823,5.800043115042581,W
162,27,-8.358133495099455,-5.891567776832703,E
162,28,-5.983092438622825,7.866581629795087,S
162,29,-6.257666423993191,6.391926033881983,S
162,30,6.391926033881983,6.257666423993191,W
162,31,-6.349191085783313,5.900374168577615,S
162,32,6.898339056524045,-2.951062976751407,N
162,33,-2.459511111447039,-6.989863718314167,E
162,34,-7.081388380104289,1.9679592461426711,S
162,35,-7.172913041894411,1.476407380838303,S
162,36,0.49330365022956657,7.355962365474655,W
162,37,7.447487027264777,-0.0017517849251983963,N
162,38,0.48980008037916983,-7.539011689054899,E
162,39,-7.539011689054899,-0.48980008037916983,S
162,40,-0.8539000767255711,7.196329339552403,W
162,41,-1.9462000657647751,6.168282291044917,W
162,42,-5.140235242537431,-3.038500054803979,S
162,43,-6.6795000182679924,1.7134117475124775,W
162,44,-6.6795000182679924,1.7134117475124775,W
162,45,-0.6853646990049911,-7.7718000073071964,S
162,46,8.135900003653598,-0.3426823495024955,E
162,47,0.0,-8.5,S
162,48,0.0,-8.5,S
162,49,0.0,10.0,N
162,50,0.0,-10.5,S
162,51,10.5,0.0,E
162,52,-11.0,0.0,W
162,53,0.0,-12.5,S
162,54,0.0,-12.5,S
162,55,0.0,-13.5,S
162,56,-15.0,0.0,W
162,57,0.0,-18.0,S
162,58,0.0,21.0,N
162,59,21.5,0.0,E
162,60,-22.0,0.0,W
162,61,0.0,22.5,N
162,62,-23.0,0.0,W
162,63,26.0,0.0,E
162,64,28.0,0.0,E
162,65,29.5,0.0,E
162,66,-32.5,0.0,W
162,67,34.0,0.0,E
162,68,36.0,0.0,E
162,69,0.0,38.0,N
162,70,0.0,-38.0,S
162,71,39.0,0.0,E
163,2,34.90193422153538,0.9492360401660884,W
163,3,-33.42727862562228,-1.2238100255364563,E
163,4,-1.3153346873265792,32.93572676031791,S
163,5,-1.5899086726969476,31.461071164404807,S
163,6,-29.494863703187328,-1.9560073198574381,E
163,7,-2.1390566434376836,28.511759972578588,S
163,8,-2.8712539377586634,24.57934505014363,S
163,9,-2.962778599548786,24.08779318483926,S
163,10,3.237352584919153,-22.61313758892615,N
163,11,-22.12158572362178,-3.3288772467092755,E
163,12,22.12158572362178,3.3288772467092755,W
163,13,21.13848199301304,3.5119265702895204,W
163,14,-3.603451232079643,20.64693012770867,S
163,15,19.663826397099932,3.7865005556598876,W
163,16,-3.87802521745001,19.172274531795562,S
163,17,-18.189170801186823,-4.061074541030255,E
163,18,18.189170801186823,4.061074541030255,W
163,19,-4.701747173561113,14.74830774405624,S
163,20,4.793271835351236,-14.256755878751871,N
163,21,-4.97632115893148,13.273652148143135,S
163,22,-13.273652148143135,-4.97632115893148,E
163,23,-11.798996552230031,-5.250895144301847,E
163,24,5.4339444678820925,-10.815892821621295,N
163,25,-9.341237225708191,-5.708518453252459,E
163,26,9.341237225708191,5.708518453252459,W
163,27,-8.849685360403823,-5.800043115042581,E
163,28,-5.891567776832703,8.358133495099455,S
163,29,-6.166141762203069,6.883477899186351,S
163,30,6.883477899186351,6.166141762203069,W
163,31,-6.257666423993191,6.391926033881983,S
163,32,6.806814394733923,-3.442614842055775,N
163,33,-2.951062976751407,-6.898339056524045,E
163,34,-6.989863718314167,2.459511111447039,S
163,35,-7.081388380104289,1.9679592461426711,S
163,36,0.9848555155339347,7.264437703684533,W
163,37,7.355962365474655,-0.49330365022956657,N
163,38,-0.0017517849251983963,-7.447487027264777,E
163,39,-7.539011689054899,-0.48980008037916983,S
163,40,-0.48980008037916983,7.539011689054899,W
163,41,-1.5821000694183738,6.510964640547412,W
163,42,-5.482917592039926,-2.6744000584575778,S
163,43,-6.315400021921591,2.056094097014973,W
163,44,-6.315400021921591,2.056094097014973,W
163,45,-1.0280470485074866,-7.407700010960795,S
163,46,7.7718000073071964,-0.6853646990049911,E
163,47,-0.3426823495024955,-8.135900003653598,S
163,48,0.0,-8.5,S
163,49,0.0,9.5,N
163,50,0.0,-10.0,S
163,51,10.0,0.0,E
163,52,-10.5,0.0,W
163,53,0.0,-12.0,S
163,54,0.0,-12.0,S
163,55,0.0,-13.0,S
163,56,-14.5,0.0,W
163,57,0.0,-17.5,S
163,58,0.0,20.5,N
163,59,21.0,0.0,E
163,60,-21.5,0.0,W
163,61,0.0,22.0,N
163,62,-22.5,0.0,W
163,63,25.5,0.0,E
163,64,27.5,0.0,E
163,65,29.0,0.0,E
163,66,-32.0,0.0,W
163,67,33.5,0.0,E
163,68,35.5,0.0,E
163,69,0.0,37.5,N
163,70,0.0,-37.5,S
163,71,38.5,0.0,E
164,2,35.393486086839744,0.8577113783759658,W
164,3,-33.918830490926645,-1.1322853637463337,E
164,4,-1.2238100255364563,33.42727862562228,S
164,5,-1.498384010906825,31.952623029709176,S
164,6,-29.986415568491697,-1.8644826580673155,E
164,7,-2.047531981647561,29.003311837882958,S
164,8,-2.779729275968541,25.070896915448,S
164,9,-2.8712539377586634,24.57934505014363,S
164,10,3.1458279231290307,-23.10468945423052,N
164,11,-22.61313758892615,-3.237352584919153,E
164,12,22.61313758892615,3.237352584919153,W
164,13,21.63003385831741,3.420401908499398,W
164,14,-3.5119265702895204,21.13848199301304,S
164,15,20.1553782624043,3.694975893869765,W
164,16,-3.7865005556598876,19.663826397099932,S
164,17,-18.680722666491192,-3.9695498792401325,E
164,18,18.680722666491192,3.9695498792401325,W
164,19,-4.61022251177099,15.239859609360607,S
164,20,4.701747173561113,-14.74830774405624,N
164,21,-4.884796497141358,13.765204013447503,S
164,22,-13.765204013447503,-4.884796497141358,E
164,23,-12.2905484175344,-5.159370482511725,E
164,24,5.34241980609197,-11.307444686925663,N
164,25,-9.83278909101256,-5.6169937914623365,E
164,26,9.83278909101256,5.6169937914623365,W
164,27,-9.341237225708191,-5.708518453252459,E
164,28,-5.800043115042581,8.849685360403823,S
164,29,-6.074617100412947,7.375029764490719,S
164,30,7.375029764490719,6.074617100412947,W
164,31,-6.166141762203069,6.883477899186351,S
164,32,6.715289732943801,-3.934166707360143,N
164,33,-3.442614842055775,-6.806814394733923,E
164,34,-6.898339056524045,2.951062976751407,S
164,35,-6.989863718314167,2.459511111447039,S
164,36,1.476407380838303,7.172913041894411,W
164,37,7.264437703684533,-0.9848555155339347,N
164,38,-0.49330365022956657,-7.355962365474655,E
164,39,-7.447487027264777,0.0017517849251983963,S
164,40,-0.48980008037916983,7.539011689054899,W
164,41,-1.2180000730719724,6.853646990049907,W
164,42,-5.825599941542421,-2.3103000621111764,S
164,43,-5.95130002557519,2.398776446517468,W
164,44,-5.95130002557519,2.398776446517468,W
164,45,-1.3707293980099822,-7.043600014614394,S
164,46,7.407700010960795,-1.0280470485074866,E
164,47,-0.6853646990049911,-7.7718000073071964,S
164,48,-0.3426823495024955,-8.135900003653598,S
164,49,0.0,9.0,N
164,50,0.0,-9.5,S
164,51,9.5,0.0,E
164,52,-10.0,0.0,W
164,53,0.0,-11.5,S
164,54,0.0,-11.5,S
164,55,0.0,-12.5,S
164,56,-14.0,0.0,W
164,57,0.0,-17.0,S
164,58,0.0,20.0,N
164,59,20.5,0.0,E
164,60,-21.0,0.0,W
164,61,0.0,21.5,N
164,62,-22.0,0.0,W
164,63,25.0,0.0,E
164,64,27.0,0.0,E
164,65,28.5,0.0,E
164,66,-31.5,0.0,W
164,67,33.0,0.0,E
164,68,35.0,0.0,E
164,69,0.0,37.0,N
164,70,0.0,-37.0,S
164,71,38.0,0.0,E
164,72,0.0,39.5,N
165,2,35.88503795214411,0.7661867165858431,W
165,3,-34.41038235623101,-1.040760701956211,E
165,4,-1.1322853637463337,33.918830490926645,S
165,5,-1.406859349116702,32.444174895013546,S
165,6,-30.477967433796067,-1.7729579962771929,E
165,7,-1.9560073198574381,29.494863703187328,S
165,8,-2.6882046141784186,25.56244878075237,S
165,9,-2.779729275968541,25.070896915448,S
165,10,3.0543032613389083,-23.59624131953489,N
165,11,-23.10468945423052,-3.1458279231290307,E
165,12,23.10468945423052,3.1458279231290307,W
165,13,22.12158572362178,3.3288772467092755,W
165,14,-3.420401908499398,21.63003385831741,S
165,15,20.64693012770867,3.603451232079643,W
165,16,-3.694975893869765,20.1553782624043,S
165,17,-19.172274531795562,-3.87802521745001,E
165,18,19.172274531795562,3.87802521745001,W
165,19,-4.518697849980868,15.731411474664975,S
165,20,4.61022251177099,-15.239859609360607,N
165,21,-4.793271835351236,14.256755878751871,S
165,22,-14.256755878751871,-4.793271835351236,E
165,23,-12.782100282838767,-5.067845820721603,E
165,24,5.250895144301847,-11.798996552230031,N
165,25,-10.324340956316927,-5.5254691296722145,E
165,26,10.324340956316927,5.5254691296722145,W
165,27,-9.83278909101256,-5.6169937914623365,E
165,28,-5.708518453252459,9.341237225708191,S
165,29,-5.983092438622825,7.866581629795087,S
165,30,7.866581629795087,5.983092438622825,W
165,31,-6.074617100412947,7.375029764490719,S
165,32,6.623765071153679,-4.425718572664511,N
165,33,-3.934166707360143,-6.715289732943801,E
165,34,-6.806814394733923,3.442614842055775,S
165,35,-6.898339056524045,2.951062976751407,S
165,36,1.9679592461426711,7.081388380104289,W
165,37,7.172913041894411,-1.476407380838303,N
165,38,-0.9848555155339347,-7.264437703684533,E
165,39,-7.355962365474655,0.49330365022956657,S
165,40,0.0017517849251983963,7.447487027264777,W
165,41,-0.8539000767255711,7.196329339552403,W
165,42,-6.168282291044917,-1.9462000657647751,S
165,43,-5.5872000292287884,2.7414587960199635,W
165,44,-5.5872000292287884,2.7414587960199635,W
165,45,-1.7134117475124775,-6.6795000182679924,S
165,46,7.043600014614394,-1.3707293980099822,E
165,47,-1.0280470485074866,-7.407700010960795,S
165,48,-0.6853646990049911,-7.7718000073071964,S
165,49,0.0,8.5,N
165,50,0.0,-9.0,S
165,51,9.0,0.0,E
165,52,-9.5,0.0,W
165,53,0.0,-11.0,S
165,54,0.0,-11.0,S
165,55,0.0,-12.0,S
165,56,-13.5,0.0,W
165,57,0.0,-16.5,S
165,58,0.0,19.5,N
165,59,20.0,0.0,E
165,60,-20.5,0.0,W
165,61,0.0,21.0,N
165,62,-21.5,0.0,W
165,63,24.5,0.0,E
165,64,26.5,0.0,E
165,65,28.0,0.0,E
165,66,-31.0,0.0,W
165,67,32.5,0.0,E
165,68,34.5,0.0,E
165,69,0.0,36.5,N
165,70,0.0,-36.5,S
165,71,37.5,0.0,E
165,72,0.0,39.0,N
166,2,36.376589817448476,0.6746620547957206,W
166,3,-34.90193422153538,-0.9492360401660884,E
166,4,-1.040760701956211,34.41038235623101,S
166,5,-1.3153346873265792,32.93572676031791,S
166,6,-30.969519299100437,-1.6814333344870702,E
166,7,-1.8644826580673155,29.986415568491697,S
166,8,-2.596679952388296,26.05400064605674,S
166,9,-2.6882046141784186,25.56244878075237,S
166,10,2.962778599548786,-24.08779318483926,N
166,11,-23.59624131953489,-3.0543032613389083,E
166,12,23.59624131953489,3.0543032613389083,W
166,13,22.61313758892615,3.237352584919153,W
166,14,-3.3288772467092755,22.12158572362178,S
166,15,21.13848199301304,3.5119265702895204,W
166,16,-3.603451232079643,20.64693012770867,S
166,17,-19.663826397099932,-3.7865005556598876,E
166,18,19.663826397099932,3.7865005556598876,W
166,19,-4.427173188190746,16.222963339969343,S
166,20,4.518697849980868,-15.731411474664975,N
166,21,-4.701747173561113,14.74830774405624,S
166,22,-14.74830774405624,-4.701747173561113,E
166,23,-13.273652148143135,-4.97632115893148,E
166,24,5.159370482511725,-12.2905484175344,N
166,25,-10.815892821621295,-5.4339444678820925,E
166,26,10.815892821621295,5.4339444678820925,W
166,27,-10.324340956316927,-5.5254691296722145,E
166,28,-5.6169937914623365,9.83278909101256,S
166,29,-5.891567776832703,8.358133495099455,S
166,30,8.358133495099455,5.891567776832703,W
166,31,-5.983092438622825,7.866581629795087,S
166,32,6.532240409363557,-4.917270437968879,N
166,33,-4.425718572664511,-6.623765071153679,E
166,34,-6.715289732943801,3.934166707360143,S
166,35,-6.806814394733923,3.442614842055775,S
166,36,2.459511111447039,6.989863718314167,W
166,37,7.081388380104289,-1.9679592461426711,N
166,38,-1.476407380838303,-7.172913041894411,E
166,39,-7.264437703684533,0.9848555155339347,S
166,40,0.49330365022956657,7.355962365474655,W
166,41,-0.48980008037916983,7.539011689054899,W
166,42,-6.510964640547412,-1.5821000694183738,S
166,43,-5.223100032882387,3.0841411455224588,W
166,44,-5.223100032882387,3.0841411455224588,W
166,45,-2.056094097014973,-6.315400021921591,S
166,46,6.6795000182679924,-1.7134117475124775,E
166,47,-1.3707293980099822,-7.043600014614394,S
166,48,-1.0280470485074866,-7.407700010960795,S
166,49,0.0,8.5,N
166,50,0.0,-8.5,S
166,51,8.5,0.0,E
166,52,-9.0,0.0,W
166,53,0.0,-10.5,S
166,54,0.0,-10.5,S
166,55,0.0,-11.5,S
166,56,-13.0,0.0,W
166,57,0.0,-16.0,S
166,58,0.0,19.0,N
166,59,19.5,0.0,E
166,60,-20.0,0.0,W
166,61,0.0,20.5,N
166,62,-21.0,0.0,W
166,63,24.0,0.0,E
166,64,26.0,0.0,E
166,65,27.5,0.0,E
166,66,-30.5,0.0,W
166,67,32.0,0.0,E
166,68,34.0,0.0,E
166,69,0.0,36.0,N
166,70,0.0,-36.0,S
166,71,37.0,0.0,E
166,72,0.0,38.5,N
167,2,36.86814168275284,0.5831373930055981,W
167,3,-35.393486086839744,-0.8577113783759658,E
167,4,-0.9492360401660884,34.90193422153538,S
167,5,-1.2238100255364563,33.42727862562228,S
167,6,-31.461071164404807,-1.5899086726969476,E
167,7,-1.7729579962771929,30.477967433796067,S
167,8,-2.5051552905981738,26.54555251136111,S
167,9,-2.596679952388296,26.05400064605674,S
167,10,2.8712539377586634,-24.57934505014363,N
167,11,-24.08779318483926,-2.962778599548786,E
167,12,24.08779318483926,2.962778599548786,W
167,13,23.10468945423052,3.1458279231290307,W
167,14,-3.237352584919153,22.61313758892615,S
167,15,21.63003385831741,3.420401908499398,W
167,16,-3.5119265702895204,21.13848199301304,S
167,17,-20.1553782624043,-3.694975893869765,E
167,18,20.1553782624043,3.694975893869765,W
167,19,-4.3356485264006235,16.714515205273713,S
167,20,4.427173188190746,-16.222963339969343,N
167,21,-4.61022251177099,15.239859609360607,S
167,22,-15.239859609360607,-4.61022251177099,E
167,23,-13.765204013447503,-4.884796497141358,E
167,24,5.067845820721603,-12.782100282838767,N
167,25,-11.307444686925663,-5.34241980609197,E
167,26,11.307444686925663,5.34241980609197,W
167,27,-10.815892821621295,-5.4339444678820925,E
167,28,-5.5254691296722145,10.324340956316927,S
167,29,-5.800043115042581,8.849685360403823,S
167,30,8.849685360403823,5.800043115042581,W
167,31,-5.891567776832703,8.358133495099455,S
167,32,6.440715747573435,-5.408822303273247,N
167,33,-4.917270437968879,-6.532240409363557,E
167,34,-6.623765071153679,4.425718572664511,S
167,35,-6.715289732943801,3.934166707360143,S
167,36,2.951062976751407,6.898339056524045,W
167,37,6.989863718314167,-2.459511111447039,N
167,38,-1.9679592461426711,-7.081388380104289,E
167,39,-7.172913041894411,1.476407380838303,S
167,40,0.9848555155339347,7.264437703684533,W
167,41,-0.48980008037916983,7.539011689054899,W
167,42,-6.853646990049907,-1.2180000730719724,S
167,43,-4.859000036535986,3.426823495024954,W
167,44,-4.859000036535986,3.426823495024954,W
167,45,-2.398776446517468,-5.95130002557519,S
167,46,6.315400021921591,-2.056094097014973,E
167,47,-1.7134117475124775,-6.6795000182679924,S
167,48,-1.3707293980099822,-7.043600014614394,S
167,49,0.3426823495024955,8.135900003653598,N
167,50,0.0,-8.5,S
167,51,8.5,0.0,E
167,52,-8.5,0.0,W
167,53,0.0,-10.0,S
167,54,0.0,-10.0,S
167,55,0.0,-11.0,S
167,56,-12.5,0.0,W
167,57,0.0,-15.5,S
167,58,0.0,18.5,N
167,59,19.0,0.0,E
167,60,-19.5,0.0,W
167,61,0.0,20.0,N
167,62,-20.5,0.0,W
167,63,23.5,0.0,E
167,64,25.5,0.0,E
167,65,27.0,0.0,E
167,66,-30.0,0.0,W
167,67,31.5,0.0,E
167,68,33.5,0.0,E
167,69,0.0,35.5,N
167,70,0.0,-35.5,S
167,71,36.5,0.0,E
167,72,0.0,38.0,N
167,73,0.0,39.5,N
168,2,37.35969354805721,0.4916127312154756,W
168,3,-35.88503795214411,-0.7661867165858431,E
168,4,-0.8577113783759658,35.393486086839744,S
168,5,-1.1322853637463337,33.918830490926645,S
168,6,-31.952623029709176,-1.498384010906825,E
168,7,-1.6814333344870702,30.969519299100437,S
168,8,-2.4136306288080513,27.03710437666548,S
168,9,-2.5051552905981738,26.54555251136111,S
168,10,2.779729275968541,-25.070896915448,N
168,11,-24.57934505014363,-2.8712539377586634,E
168,12,24.57934505014363,2.8712539377586634,W
168,13,23.59624131953489,3.0543032613389083,W
168,14,-3.1458279231290307,23.10468945423052,S
168,15,22.12158572362178,3.3288772467092755,W
168,16,-3.420401908499398,21.63003385831741,S
168,17,-20.64693012770867,-3.603451232079643,E
168,18,20.64693012770867,3.603451232079643,W
168,19,-4.244123864610501,17.206067070578083,S
168,20,4.3356485264006235,-16.714515205273713,N
168,21,-4.518697849980868,15.731411474664975,S
168,22,-15.731411474664975,-4.518697849980868,E
168,23,-14.256755878751871,-4.793271835351236,E
168,24,4.97632115893148,-13.273652148143135,N
168,25,-11.798996552230031,-5.250895144301847,E
168,26,11.798996552230031,5.250895144301847,W
168,27,-11.307444686925663,-5.34241980609197,E
168,28,-5.4339444678820925,10.815892821621295,S
168,29,-5.708518453252459,9.341237225708191,S
168,30,9.341237225708191,5.708518453252459,W
